Date,Open,High,Low,Close,Adj Close,Volume
1984-12-17,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-18,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-19,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-20,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-21,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-24,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-26,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-27,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-28,8.190000,8.190000,8.190000,8.190000,3.769748,0
1984-12-31,7.710000,7.710000,7.710000,7.710000,3.548811,0
1985-01-02,7.500000,7.500000,7.500000,7.500000,3.452152,0
1985-01-03,7.350000,7.350000,7.350000,7.350000,3.383108,0
1985-01-04,7.320000,7.320000,7.320000,7.320000,3.369299,0
1985-01-07,7.310000,7.310000,7.310000,7.310000,3.364697,0
1985-01-08,7.310000,7.310000,7.310000,7.310000,3.364697,0
1985-01-09,7.450000,7.450000,7.450000,7.450000,3.429137,0
1985-01-10,7.570000,7.570000,7.570000,7.570000,3.484372,0
1985-01-11,7.480000,7.480000,7.480000,7.480000,3.442946,0
1985-01-14,7.410000,7.410000,7.410000,7.410000,3.410725,0
1985-01-15,7.370000,7.370000,7.370000,7.370000,3.392313,0
1985-01-16,7.370000,7.370000,7.370000,7.370000,3.392313,0
1985-01-17,7.490000,7.490000,7.490000,7.490000,3.447549,0
1985-01-18,7.500000,7.500000,7.500000,7.500000,3.452152,0
1985-01-21,7.530000,7.530000,7.530000,7.530000,3.465960,0
1985-01-22,7.440000,7.440000,7.440000,7.440000,3.424534,0
1985-01-23,7.300000,7.300000,7.300000,7.300000,3.360094,0
1985-01-24,7.220000,7.220000,7.220000,7.220000,3.323271,0
1985-01-25,7.230000,7.230000,7.230000,7.230000,3.327874,0
1985-01-28,7.240000,7.240000,7.240000,7.240000,3.332477,0
1985-01-29,7.420000,7.420000,7.420000,7.420000,3.415328,0
1985-01-30,7.660000,7.660000,7.660000,7.660000,3.525796,0
1985-01-31,7.810000,7.810000,7.810000,7.810000,3.594840,0
1985-02-01,7.750000,7.750000,7.750000,7.750000,3.567223,0
1985-02-04,7.670000,7.670000,7.670000,7.670000,3.530400,0
1985-02-05,7.680000,7.680000,7.680000,7.680000,3.535003,0
1985-02-06,7.870000,7.870000,7.870000,7.870000,3.622457,0
1985-02-07,7.830000,7.830000,7.830000,7.830000,3.604045,0
1985-02-08,7.600000,7.600000,7.600000,7.600000,3.498180,0
1985-02-11,7.660000,7.660000,7.660000,7.660000,3.525796,0
1985-02-12,7.820000,7.820000,7.820000,7.820000,3.599442,0
1985-02-13,7.870000,7.870000,7.870000,7.870000,3.622457,0
1985-02-14,7.880000,7.880000,7.880000,7.880000,3.627060,0
1985-02-15,7.960000,7.960000,7.960000,7.960000,3.663884,0
1985-02-19,7.880000,7.880000,7.880000,7.880000,3.627060,0
1985-02-20,7.780000,7.780000,7.780000,7.780000,3.581031,0
1985-02-21,7.550000,7.550000,7.550000,7.550000,3.475166,0
1985-02-22,7.430000,7.430000,7.430000,7.430000,3.419932,0
1985-02-25,7.060000,7.060000,7.060000,7.060000,3.249625,0
1985-02-26,7.370000,7.370000,7.370000,7.370000,3.392313,0
1985-02-27,7.550000,7.550000,7.550000,7.550000,3.475166,0
1985-02-28,7.510000,7.510000,7.510000,7.510000,3.456754,0
1985-03-01,7.570000,7.570000,7.570000,7.570000,3.484372,0
1985-03-04,7.520000,7.520000,7.520000,7.520000,3.461357,0
1985-03-05,7.430000,7.430000,7.430000,7.430000,3.419932,0
1985-03-06,7.600000,7.600000,7.600000,7.600000,3.498180,0
1985-03-07,7.560000,7.560000,7.560000,7.560000,3.479768,0
1985-03-08,7.520000,7.520000,7.520000,7.520000,3.461357,0
1985-03-11,7.600000,7.600000,7.600000,7.600000,3.498180,0
1985-03-12,7.680000,7.680000,7.680000,7.680000,3.535003,0
1985-03-13,7.680000,7.680000,7.680000,7.680000,3.535003,0
1985-03-14,7.670000,7.670000,7.670000,7.670000,3.530400,0
1985-03-15,7.670000,7.670000,7.670000,7.670000,3.530400,0
1985-03-18,7.880000,7.880000,7.880000,7.880000,3.627060,0
1985-03-19,8.350000,8.350000,8.350000,8.350000,3.843395,0
1985-03-20,8.230000,8.230000,8.230000,8.230000,3.788160,0
1985-03-21,8.240000,8.240000,8.240000,8.240000,3.792763,0
1985-03-22,8.280000,8.280000,8.280000,8.280000,3.811175,0
1985-03-25,8.140000,8.140000,8.140000,8.140000,3.746735,0
1985-03-26,8.310000,8.310000,8.310000,8.310000,3.824984,0
1985-03-27,8.550000,8.550000,8.550000,8.550000,3.935452,0
1985-03-28,8.640000,8.640000,8.640000,8.640000,3.976879,0
1985-03-29,8.820000,8.820000,8.820000,8.820000,4.059731,0
1985-04-01,8.520000,8.520000,8.520000,8.520000,3.921645,0
1985-04-02,8.660000,8.660000,8.660000,8.660000,3.986084,0
1985-04-03,8.580000,8.580000,8.580000,8.580000,3.949261,0
1985-04-04,8.590000,8.590000,8.590000,8.590000,3.953864,0
1985-04-08,8.700000,8.700000,8.700000,8.700000,4.004496,0
1985-04-09,8.750000,8.750000,8.750000,8.750000,4.027510,0
1985-04-10,8.890000,8.890000,8.890000,8.890000,4.091951,0
1985-04-11,9.220000,9.220000,9.220000,9.220000,4.243845,0
1985-04-12,9.120000,9.120000,9.120000,9.120000,4.197817,0
1985-04-15,9.290000,9.290000,9.290000,9.290000,4.276065,0
1985-04-16,9.180000,9.180000,9.180000,9.180000,4.225433,0
1985-04-17,9.030000,9.030000,9.030000,9.030000,4.156390,0
1985-04-18,9.160000,9.160000,9.160000,9.160000,4.216228,0
1985-04-19,9.160000,9.160000,9.160000,9.160000,4.216228,0
1985-04-22,9.040000,9.040000,9.040000,9.040000,4.160994,0
1985-04-23,8.860000,8.860000,8.860000,8.860000,4.078140,0
1985-04-24,8.800000,8.800000,8.800000,8.800000,4.050524,0
1985-04-25,8.830000,8.830000,8.830000,8.830000,4.064332,0
1985-04-26,8.830000,8.830000,8.830000,8.830000,4.064332,0
1985-04-29,8.720000,8.720000,8.720000,8.720000,4.013700,0
1985-04-30,8.490000,8.490000,8.490000,8.490000,3.907835,0
1985-05-01,8.330000,8.330000,8.330000,8.330000,3.834189,0
1985-05-02,8.290000,8.290000,8.290000,8.290000,3.815778,0
1985-05-03,8.140000,8.140000,8.140000,8.140000,3.746735,0
1985-05-06,8.010000,8.010000,8.010000,8.010000,3.686897,0
1985-05-07,8.200000,8.200000,8.200000,8.200000,3.774352,0
1985-05-08,8.210000,8.210000,8.210000,8.210000,3.778955,0
1985-05-09,8.450000,8.450000,8.450000,8.450000,3.889424,0
1985-05-10,8.570000,8.570000,8.570000,8.570000,3.944658,0
1985-05-13,8.940000,8.940000,8.940000,8.940000,4.114964,0
1985-05-14,8.860000,8.860000,8.860000,8.860000,4.078140,0
1985-05-15,8.740000,8.740000,8.740000,8.740000,4.022907,0
1985-05-16,8.650000,8.650000,8.650000,8.650000,3.981481,0
1985-05-17,8.700000,8.700000,8.700000,8.700000,4.004496,0
1985-05-20,8.650000,8.650000,8.650000,8.650000,3.981481,0
1985-05-21,8.720000,8.720000,8.720000,8.720000,4.013700,0
1985-05-22,8.640000,8.640000,8.640000,8.640000,3.976879,0
1985-05-23,8.570000,8.570000,8.570000,8.570000,3.944658,0
1985-05-24,8.430000,8.430000,8.430000,8.430000,3.880217,0
1985-05-28,8.130000,8.130000,8.130000,8.130000,3.742132,0
1985-05-29,8.270000,8.270000,8.270000,8.270000,3.806572,0
1985-05-30,8.150000,8.150000,8.150000,8.150000,3.751338,0
1985-05-31,8.200000,8.200000,8.200000,8.200000,3.774352,0
1985-06-03,8.210000,8.210000,8.210000,8.210000,3.778955,0
1985-06-04,8.110000,8.110000,8.110000,8.110000,3.732926,0
1985-06-05,8.040000,8.040000,8.040000,8.040000,3.700706,0
1985-06-06,7.970000,7.970000,7.970000,7.970000,3.668486,0
1985-06-07,7.790000,7.790000,7.790000,7.790000,3.585635,0
1985-06-10,7.670000,7.670000,7.670000,7.670000,3.530400,0
1985-06-11,7.700000,7.700000,7.700000,7.700000,3.544209,0
1985-06-12,7.690000,7.690000,7.690000,7.690000,3.539606,0
1985-06-13,7.720000,7.720000,7.720000,7.720000,3.553414,0
1985-06-14,7.910000,7.910000,7.910000,7.910000,3.640870,0
1985-06-17,7.900000,7.900000,7.900000,7.900000,3.636266,0
1985-06-18,8.320000,8.320000,8.320000,8.320000,3.829587,0
1985-06-19,8.180000,8.180000,8.180000,8.180000,3.765147,0
1985-06-20,7.990000,7.990000,7.990000,7.990000,3.677692,0
1985-06-21,8.050000,8.050000,8.050000,8.050000,3.705309,0
1985-06-24,8.070000,8.070000,8.070000,8.070000,3.714515,0
1985-06-25,8.070000,8.070000,8.070000,8.070000,3.714515,0
1985-06-26,8.010000,8.010000,8.010000,8.010000,3.686897,0
1985-06-27,7.950000,7.950000,7.950000,7.950000,3.659281,0
1985-06-28,7.920000,7.920000,7.920000,7.920000,3.645472,0
1985-07-01,7.690000,7.690000,7.690000,7.690000,3.539606,0
1985-07-02,7.690000,7.690000,7.690000,7.690000,3.539606,0
1985-07-03,7.740000,7.740000,7.740000,7.740000,3.562620,0
1985-07-05,7.910000,7.910000,7.910000,7.910000,3.640870,0
1985-07-08,8.040000,8.040000,8.040000,8.040000,3.700706,0
1985-07-09,8.020000,8.020000,8.020000,8.020000,3.691501,0
1985-07-10,8.030000,8.030000,8.030000,8.030000,3.696103,0
1985-07-11,7.950000,7.950000,7.950000,7.950000,3.659281,0
1985-07-12,8.020000,8.020000,8.020000,8.020000,3.691501,0
1985-07-15,8.020000,8.020000,8.020000,8.020000,3.691501,0
1985-07-16,8.180000,8.180000,8.180000,8.180000,3.765147,0
1985-07-17,8.490000,8.490000,8.490000,8.490000,3.907835,0
1985-07-18,8.410000,8.410000,8.410000,8.410000,3.871012,0
1985-07-19,8.340000,8.340000,8.340000,8.340000,3.838792,0
1985-07-22,8.140000,8.140000,8.140000,8.140000,3.746735,0
1985-07-23,8.000000,8.000000,8.000000,8.000000,3.682294,0
1985-07-24,7.480000,7.480000,7.480000,7.480000,3.442946,0
1985-07-25,7.450000,7.450000,7.450000,7.450000,3.429137,0
1985-07-26,7.590000,7.590000,7.590000,7.590000,3.493577,0
1985-07-29,7.580000,7.580000,7.580000,7.580000,3.488974,0
1985-07-30,7.530000,7.530000,7.530000,7.530000,3.465960,0
1985-07-31,7.310000,7.310000,7.310000,7.310000,3.364697,0
1985-08-01,7.080000,7.080000,7.080000,7.080000,3.258830,0
1985-08-02,7.120000,7.120000,7.120000,7.120000,3.277242,0
1985-08-05,6.820000,6.820000,6.820000,6.820000,3.139156,0
1985-08-06,6.820000,6.820000,6.820000,6.820000,3.139156,0
1985-08-07,7.140000,7.140000,7.140000,7.140000,3.286448,0
1985-08-08,7.340000,7.340000,7.340000,7.340000,3.378505,0
1985-08-09,7.430000,7.430000,7.430000,7.430000,3.419932,0
1985-08-12,7.810000,7.810000,7.810000,7.810000,3.594840,0
1985-08-13,7.530000,7.530000,7.530000,7.530000,3.465960,0
1985-08-14,7.450000,7.450000,7.450000,7.450000,3.429137,0
1985-08-15,7.500000,7.500000,7.500000,7.500000,3.452152,0
1985-08-16,7.380000,7.380000,7.380000,7.380000,3.396917,0
1985-08-19,7.520000,7.520000,7.520000,7.520000,3.461357,0
1985-08-20,7.510000,7.510000,7.510000,7.510000,3.456754,0
1985-08-21,7.440000,7.440000,7.440000,7.440000,3.424534,0
1985-08-22,7.400000,7.400000,7.400000,7.400000,3.406122,0
1985-08-23,7.440000,7.440000,7.440000,7.440000,3.424534,0
1985-08-26,7.410000,7.410000,7.410000,7.410000,3.410725,0
1985-08-27,7.100000,7.100000,7.100000,7.100000,3.268037,0
1985-08-28,6.960000,6.960000,6.960000,6.960000,3.203596,0
1985-08-29,7.030000,7.030000,7.030000,7.030000,3.235816,0
1985-08-30,7.050000,7.050000,7.050000,7.050000,3.245023,0
1985-09-03,6.930000,6.930000,6.930000,6.930000,3.189788,0
1985-09-04,7.090000,7.090000,7.090000,7.090000,3.263434,0
1985-09-05,7.000000,7.000000,7.000000,7.000000,3.222007,0
1985-09-06,6.890000,6.890000,6.890000,6.890000,3.171376,0
1985-09-09,6.790000,6.790000,6.790000,6.790000,3.125347,0
1985-09-10,6.860000,6.860000,6.860000,6.860000,3.157568,0
1985-09-11,6.960000,6.960000,6.960000,6.960000,3.203596,0
1985-09-12,6.940000,6.940000,6.940000,6.940000,3.194391,0
1985-09-13,7.030000,7.030000,7.030000,7.030000,3.235816,0
1985-09-16,7.030000,7.030000,7.030000,7.030000,3.235816,0
1985-09-17,6.990000,6.990000,6.990000,6.990000,3.217404,0
1985-09-18,6.870000,6.870000,6.870000,6.870000,3.162170,0
1985-09-19,6.920000,6.920000,6.920000,6.920000,3.185185,0
1985-09-20,6.940000,6.940000,6.940000,6.940000,3.194391,0
1985-09-23,7.260000,7.260000,7.260000,7.260000,3.341683,0
1985-09-24,7.190000,7.190000,7.190000,7.190000,3.309462,0
1985-09-25,7.110000,7.110000,7.110000,7.110000,3.272640,0
1985-09-26,7.020000,7.020000,7.020000,7.020000,3.231214,0
1985-09-30,6.830000,6.830000,6.830000,6.830000,3.143759,0
1985-10-01,6.850000,6.850000,6.850000,6.850000,3.152965,0
1985-10-02,6.840000,6.840000,6.840000,6.840000,3.148362,0
1985-10-03,6.890000,6.890000,6.890000,6.890000,3.171376,0
1985-10-04,6.910000,6.910000,6.910000,6.910000,3.180583,0
1985-10-07,6.870000,6.870000,6.870000,6.870000,3.162170,0
1985-10-08,6.860000,6.860000,6.860000,6.860000,3.157568,0
1985-10-09,6.910000,6.910000,6.910000,6.910000,3.180583,0
1985-10-10,6.910000,6.910000,6.910000,6.910000,3.180583,0
1985-10-11,6.960000,6.960000,6.960000,6.960000,3.203596,0
1985-10-14,7.040000,7.040000,7.040000,7.040000,3.240420,0
1985-10-15,6.990000,6.990000,6.990000,6.990000,3.217404,0
1985-10-16,6.830000,6.830000,6.830000,6.830000,3.143759,0
1985-10-17,6.840000,6.840000,6.840000,6.840000,3.148362,0
1985-10-18,6.730000,6.730000,6.730000,6.730000,3.097730,0
1985-10-21,6.530000,6.530000,6.530000,6.530000,3.005673,0
1985-10-22,6.380000,6.380000,6.380000,6.380000,2.936630,0
1985-10-23,6.490000,6.490000,6.490000,6.490000,2.987262,0
1985-10-24,6.460000,6.460000,6.460000,6.460000,2.973453,0
1985-10-25,6.430000,6.430000,6.430000,6.430000,2.959645,0
1985-10-28,6.330000,6.330000,6.330000,6.330000,2.913615,0
1985-10-29,6.320000,6.320000,6.320000,6.320000,2.909013,0
1985-10-30,6.370000,6.370000,6.370000,6.370000,2.932027,0
1985-10-31,6.270000,6.270000,6.270000,6.270000,2.885998,0
1985-11-01,6.140000,6.140000,6.140000,6.140000,2.826161,0
1985-11-04,5.850000,5.850000,5.850000,5.850000,2.692678,0
1985-11-05,5.930000,5.930000,5.930000,5.930000,2.729501,0
1985-11-06,6.030000,6.030000,6.030000,6.030000,2.775530,0
1985-11-07,5.960000,5.960000,5.960000,5.960000,2.799012,0
1985-11-08,6.050000,6.050000,6.050000,6.050000,2.841279,0
1985-11-11,6.020000,6.020000,6.020000,6.020000,2.827189,0
1985-11-12,5.980000,5.980000,5.980000,5.980000,2.808404,0
1985-11-13,6.000000,6.000000,6.000000,6.000000,2.817797,0
1985-11-14,6.040000,6.040000,6.040000,6.040000,2.836581,0
1985-11-15,6.060000,6.060000,6.060000,6.060000,2.845974,0
1985-11-18,6.040000,6.040000,6.040000,6.040000,2.836581,0
1985-11-19,6.030000,6.030000,6.030000,6.030000,2.831886,0
1985-11-20,6.080000,6.080000,6.080000,6.080000,2.855366,0
1985-11-21,6.120000,6.120000,6.120000,6.120000,2.874152,0
1985-11-22,6.220000,6.220000,6.220000,6.220000,2.921115,0
1985-11-25,6.350000,6.350000,6.350000,6.350000,2.982168,0
1985-11-26,6.330000,6.330000,6.330000,6.330000,2.972775,0
1985-11-27,6.280000,6.280000,6.280000,6.280000,2.949294,0
1985-11-29,6.230000,6.230000,6.230000,6.230000,2.925812,0
1985-12-02,6.190000,6.190000,6.190000,6.190000,2.907027,0
1985-12-03,6.180000,6.180000,6.180000,6.180000,2.902331,0
1985-12-04,6.240000,6.240000,6.240000,6.240000,2.930508,0
1985-12-05,6.220000,6.220000,6.220000,6.220000,2.921115,0
1985-12-06,6.210000,6.210000,6.210000,6.210000,2.916420,0
1985-12-09,6.040000,6.040000,6.040000,6.040000,2.836581,0
1985-12-10,5.980000,5.980000,5.980000,5.980000,2.808404,0
1985-12-11,5.920000,5.920000,5.920000,5.920000,2.780226,0
1985-12-12,5.870000,5.870000,5.870000,5.870000,2.756744,0
1985-12-13,5.930000,5.930000,5.930000,5.930000,2.784922,0
1985-12-16,5.950000,5.950000,5.950000,5.950000,2.794315,0
1985-12-17,5.950000,5.950000,5.950000,5.950000,2.794315,0
1985-12-18,5.920000,5.920000,5.920000,5.920000,2.780226,0
1985-12-19,5.930000,5.930000,5.930000,5.930000,2.784922,0
1985-12-20,5.970000,5.970000,5.970000,5.970000,2.803708,0
1985-12-23,5.980000,5.980000,5.980000,5.980000,2.808404,0
1985-12-24,5.950000,5.950000,5.950000,5.950000,2.794315,0
1985-12-26,5.960000,5.960000,5.960000,5.960000,2.799012,0
1985-12-27,5.960000,5.960000,5.960000,5.960000,2.799012,0
1985-12-30,5.990000,5.990000,5.990000,5.990000,2.813101,0
1985-12-31,6.000000,6.000000,6.000000,6.000000,2.817797,0
1986-01-02,5.980000,5.980000,5.980000,5.980000,2.808404,0
1986-01-03,5.990000,5.990000,5.990000,5.990000,2.813101,0
1986-01-06,5.980000,5.980000,5.980000,5.980000,2.808404,0
1986-01-07,6.100000,6.100000,6.100000,6.100000,2.864761,0
1986-01-08,6.270000,6.270000,6.270000,6.270000,2.944597,0
1986-01-09,6.460000,6.460000,6.460000,6.460000,3.033827,0
1986-01-10,6.530000,6.530000,6.530000,6.530000,3.066702,0
1986-01-13,6.550000,6.550000,6.550000,6.550000,3.076095,0
1986-01-14,6.460000,6.460000,6.460000,6.460000,3.033827,0
1986-01-15,6.710000,6.710000,6.710000,6.710000,3.151236,0
1986-01-16,6.870000,6.870000,6.870000,6.870000,3.226377,0
1986-01-17,6.860000,6.860000,6.860000,6.860000,3.221681,0
1986-01-20,6.750000,6.750000,6.750000,6.750000,3.170022,0
1986-01-21,6.720000,6.720000,6.720000,6.720000,3.155932,0
1986-01-22,6.670000,6.670000,6.670000,6.670000,3.132451,0
1986-01-23,6.590000,6.590000,6.590000,6.590000,3.094880,0
1986-01-24,6.670000,6.670000,6.670000,6.670000,3.132451,0
1986-01-27,6.700000,6.700000,6.700000,6.700000,3.146539,0
1986-01-28,6.740000,6.740000,6.740000,6.740000,3.165324,0
1986-01-29,6.790000,6.790000,6.790000,6.790000,3.188806,0
1986-01-30,6.810000,6.810000,6.810000,6.810000,3.198199,0
1986-01-31,6.750000,6.750000,6.750000,6.750000,3.170022,0
1986-02-03,6.570000,6.570000,6.570000,6.570000,3.085487,0
1986-02-04,6.320000,6.320000,6.320000,6.320000,2.968079,0
1986-02-05,6.280000,6.280000,6.280000,6.280000,2.949294,0
1986-02-06,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-02-07,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-02-10,6.380000,6.380000,6.380000,6.380000,2.996257,0
1986-02-11,6.340000,6.340000,6.340000,6.340000,2.977472,0
1986-02-12,6.260000,6.260000,6.260000,6.260000,2.939902,0
1986-02-13,6.190000,6.190000,6.190000,6.190000,2.907027,0
1986-02-14,6.190000,6.190000,6.190000,6.190000,2.907027,0
1986-02-18,6.240000,6.240000,6.240000,6.240000,2.930508,0
1986-02-19,6.320000,6.320000,6.320000,6.320000,2.968079,0
1986-02-20,6.340000,6.340000,6.340000,6.340000,2.977472,0
1986-02-21,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-02-24,6.480000,6.480000,6.480000,6.480000,3.043220,0
1986-02-25,6.550000,6.550000,6.550000,6.550000,3.076095,0
1986-02-26,6.460000,6.460000,6.460000,6.460000,3.033827,0
1986-02-27,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-02-28,6.300000,6.300000,6.300000,6.300000,2.958687,0
1986-03-03,6.280000,6.280000,6.280000,6.280000,2.949294,0
1986-03-04,6.310000,6.310000,6.310000,6.310000,2.963383,0
1986-03-05,6.320000,6.320000,6.320000,6.320000,2.968079,0
1986-03-06,6.320000,6.320000,6.320000,6.320000,2.968079,0
1986-03-07,6.370000,6.370000,6.370000,6.370000,2.991561,0
1986-03-10,6.190000,6.190000,6.190000,6.190000,2.907027,0
1986-03-11,6.210000,6.210000,6.210000,6.210000,2.916420,0
1986-03-12,6.350000,6.350000,6.350000,6.350000,2.982168,0
1986-03-13,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-03-14,6.360000,6.360000,6.360000,6.360000,2.986864,0
1986-03-17,6.390000,6.390000,6.390000,6.390000,3.000954,0
1986-03-18,6.420000,6.420000,6.420000,6.420000,3.015042,0
1986-03-19,6.410000,6.410000,6.410000,6.410000,3.010346,0
1986-03-20,6.470000,6.470000,6.470000,6.470000,3.038523,0
1986-03-21,6.580000,6.580000,6.580000,6.580000,3.090183,0
1986-03-24,6.740000,6.740000,6.740000,6.740000,3.165324,0
1986-03-25,6.740000,6.740000,6.740000,6.740000,3.165324,0
1986-03-26,6.520000,6.520000,6.520000,6.520000,3.062006,0
1986-03-27,6.510000,6.510000,6.510000,6.510000,3.057309,0
1986-03-31,6.450000,6.450000,6.450000,6.450000,3.029131,0
1986-04-01,6.370000,6.370000,6.370000,6.370000,2.991561,0
