Date,ASSET,Open,High,Low,Close,Adj Close,Volume
1/2/1990,AA,22.528126,22.648275,22.27581,22.648275,13.371984,1680800
1/3/1990,AA,22.828501,22.972679,22.828501,22.972679,13.563524,3051100
1/4/1990,AA,22.972679,23.176935,22.92462,22.99671,13.577715,2716200
1/5/1990,AA,22.99671,23.176935,22.624245,22.85253,13.492587,2724200
1/8/1990,AA,22.85253,22.85253,22.528126,22.85253,13.492587,1662500
1/9/1990,AA,22.85253,22.85253,22.600216,22.600216,13.34361,1520700
1/10/1990,AA,22.600216,22.624245,22.371929,22.624245,13.357802,1328500
1/11/1990,AA,22.624245,22.828501,22.600216,22.672304,13.386175,5436400
1/12/1990,AA,22.576185,22.576185,21.975435,22.227751,13.123699,1465700
1/15/1990,AA,22.047525,22.047525,21.74715,21.74715,12.839946,1298000
1/16/1990,AA,21.74715,21.79521,21.494835,21.771179,12.854129,2266400
1/17/1990,AA,21.74715,21.74715,19.92087,19.99296,11.804239,5471100
1/18/1990,AA,19.968929,19.968929,19.620495,19.92087,11.761676,5879600
1/19/1990,AA,19.92087,19.99296,19.644526,19.668554,11.612698,3255500
1/22/1990,AA,19.644526,19.644526,19.043776,19.067804,11.258011,2348300
1/23/1990,AA,19.067804,19.296089,18.467054,18.971685,11.201258,2651600
1/24/1990,AA,18.971685,19.019745,18.418995,19.019745,11.229631,2406900
1/25/1990,AA,19.019745,19.019745,18.491085,18.695339,11.038095,1712800
1/26/1990,AA,18.695339,18.79146,18.491085,18.71937,11.052284,2403600
1/29/1990,AA,18.346905,18.346905,17.890335,18.022499,10.957319,1825300
1/30/1990,AA,18.022499,18.11862,17.866304,18.022499,10.957319,1583000
1/31/1990,AA,18.04653,18.394964,18.04653,18.394964,11.183775,1491100
2/1/1990,AA,18.394964,18.443026,18.19071,18.394964,11.183775,909400
2/2/1990,AA,18.394964,18.64728,18.19071,18.623249,11.32257,1291300
2/5/1990,AA,18.623249,18.695339,18.394964,18.695339,11.3664,746000
2/6/1990,AA,18.64728,18.64728,18.322874,18.443026,11.212992,917800
2/7/1990,AA,18.443026,18.623249,18.166679,18.623249,11.32257,1495100
2/8/1990,AA,18.623249,18.743401,18.467054,18.623249,11.32257,1155800
2/9/1990,AA,18.623249,18.67131,18.394964,18.67131,11.351788,658400
2/12/1990,AA,18.623249,18.623249,18.346905,18.346905,11.154556,889500
2/13/1990,AA,18.346905,18.370935,18.022499,18.11862,11.015764,2091600
2/14/1990,AA,18.11862,18.322874,18.11862,18.19071,11.059594,1077200
2/15/1990,AA,18.346905,18.443026,18.346905,18.418995,11.198388,1915800
2/16/1990,AA,18.491085,18.947655,18.491085,18.767429,11.410232,2943300
2/20/1990,AA,18.71937,18.71937,18.443026,18.623249,11.32257,1120500
2/21/1990,AA,18.491085,18.491085,18.370935,18.467054,11.227608,1041600
2/22/1990,AA,18.467054,18.947655,18.467054,18.67131,11.351788,2386000
2/23/1990,AA,18.67131,18.71937,18.491085,18.695339,11.3664,586500
2/26/1990,AA,18.695339,18.947655,18.64728,18.947655,11.519801,617200
2/27/1990,AA,18.947655,19.067804,18.923626,19.019745,11.563628,943800
2/28/1990,AA,19.019745,19.524376,19.019745,19.27206,11.717035,1598600
3/1/1990,AA,19.27206,19.548405,19.224001,19.368179,11.775469,2362000
3/2/1990,AA,19.572435,19.944901,19.572435,19.944901,12.126106,1967100
3/5/1990,AA,19.92087,19.92087,19.824751,19.896839,12.096881,685300
3/6/1990,AA,19.896839,19.92087,19.692585,19.92087,12.111496,895100
3/7/1990,AA,19.92087,19.92087,19.644526,19.824751,12.05306,1328500
3/8/1990,AA,19.668554,19.668554,19.596464,19.668554,11.958087,933400
3/9/1990,AA,19.668554,19.824751,19.39221,19.644526,11.943485,1112600
3/12/1990,AA,19.644526,19.668554,19.524376,19.668554,11.958087,846500
3/13/1990,AA,19.620495,19.620495,19.524376,19.548405,11.885045,942800
3/14/1990,AA,19.548405,19.572435,19.296089,19.524376,11.870439,1766400
3/15/1990,AA,19.524376,19.896839,19.524376,19.824751,12.05306,2416600
3/16/1990,AA,19.896839,20.197214,19.896839,20.125126,12.235674,3778900
3/19/1990,AA,20.125126,20.44953,19.944901,20.44953,12.432904,1943800
3/20/1990,AA,20.44953,20.54565,19.99296,20.173185,12.264901,2156900
3/21/1990,AA,20.173185,20.245275,19.944901,19.944901,12.126106,975400
3/22/1990,AA,19.92087,19.92087,19.596464,19.668554,11.958087,1336300
3/23/1990,AA,19.668554,19.692585,19.596464,19.644526,11.943485,544900
3/26/1990,AA,19.644526,19.84878,19.524376,19.620495,11.928876,1075200
3/27/1990,AA,19.620495,19.692585,19.39221,19.692585,11.972708,884100
3/28/1990,AA,19.692585,19.968929,19.620495,19.944901,12.126106,1160500
3/29/1990,AA,19.944901,19.944901,19.644526,19.824751,12.05306,954800
3/30/1990,AA,19.824751,19.84878,19.344151,19.368179,11.775469,798200
4/2/1990,AA,19.067804,19.067804,18.79146,19.067804,11.592851,2384200
4/3/1990,AA,19.067804,19.224001,18.767429,19.043776,11.578236,2527000
4/4/1990,AA,19.019745,19.019745,18.743401,18.947655,11.519801,1465100
4/5/1990,AA,18.947655,19.27206,18.923626,18.995714,11.549021,1360500
4/6/1990,AA,18.64728,18.64728,18.11862,18.623249,11.32257,4667400
4/9/1990,AA,18.623249,18.695339,18.418995,18.67131,11.351788,902100
4/10/1990,AA,18.67131,18.79146,18.467054,18.79146,11.424838,896100
4/11/1990,AA,18.79146,19.32012,18.743401,19.224001,11.68781,2270400
4/12/1990,AA,19.224001,19.368179,19.224001,19.344151,11.760867,1133800
4/16/1990,AA,19.344151,19.596464,19.27206,19.39221,11.790082,2035700
4/17/1990,AA,19.368179,19.368179,19.24803,19.368179,11.775469,1086200
4/18/1990,AA,19.368179,19.368179,19.24803,19.24803,11.70242,981000
4/19/1990,AA,19.224001,19.224001,18.995714,18.995714,11.549021,1505700
4/20/1990,AA,18.923626,18.923626,18.64728,18.767429,11.410232,1709100
4/23/1990,AA,18.695339,18.695339,18.467054,18.623249,11.32257,714700
4/24/1990,AA,18.623249,18.695339,18.467054,18.695339,11.3664,1079600
4/25/1990,AA,18.695339,18.767429,18.64728,18.767429,11.410232,864500
4/26/1990,AA,18.767429,18.971685,18.695339,18.923626,11.505191,836900
4/27/1990,AA,18.923626,19.043776,18.743401,18.971685,11.53441,800200
4/30/1990,AA,18.71937,18.71937,18.491085,18.623249,11.394732,1118800
5/1/1990,AA,18.623249,18.695339,18.418995,18.623249,11.394732,1181100
5/2/1990,AA,18.623249,18.695339,18.467054,18.67131,11.424133,983000
5/3/1990,AA,18.67131,18.743401,18.491085,18.71937,11.45354,1400400
5/4/1990,AA,18.71937,18.767429,18.467054,18.71937,11.45354,1063900
5/7/1990,AA,18.71937,19.067804,18.67131,19.019745,11.637328,1230000
5/8/1990,AA,19.019745,19.224001,18.947655,19.224001,11.762301,1281000
5/9/1990,AA,19.091835,19.091835,18.947655,19.019745,11.637328,1586000
5/10/1990,AA,19.019745,19.019745,18.79146,19.019745,11.637328,968700
5/11/1990,AA,19.019745,19.296089,18.971685,19.27206,11.791717,1860600
5/14/1990,AA,19.27206,19.596464,19.224001,19.32012,11.821115,1892800
5/15/1990,AA,19.32012,19.572435,19.32012,19.524376,11.946084,1704400
5/16/1990,AA,19.524376,19.572435,19.224001,19.344151,11.835825,843500
5/17/1990,AA,19.344151,19.644526,19.344151,19.620495,12.004906,1652100
5/18/1990,AA,19.620495,19.668554,19.524376,19.668554,12.034309,1336300
5/21/1990,AA,19.668554,19.92087,19.572435,19.92087,12.188687,1304900
5/22/1990,AA,19.944901,20.221245,19.944901,20.197214,12.357769,1291600
5/23/1990,AA,20.173185,20.173185,19.896839,19.92087,12.188687,1177500
5/24/1990,AA,19.92087,19.944901,19.27206,19.548405,11.960797,2349600
5/25/1990,AA,19.524376,19.524376,19.368179,19.524376,11.946084,435400
5/29/1990,AA,19.524376,19.692585,19.368179,19.620495,12.004906,860100
5/30/1990,AA,19.620495,19.944901,19.620495,19.620495,12.004906,3796500
5/31/1990,AA,19.620495,19.84878,19.572435,19.824751,12.129871,607200
6/1/1990,AA,19.824751,19.99296,19.692585,19.968929,12.218097,2512400
6/4/1990,AA,19.968929,20.497589,19.968929,20.47356,12.526852,1704100
6/5/1990,AA,20.47356,20.569679,20.197214,20.44953,12.512145,1925200
6/6/1990,AA,20.44953,20.44953,20.197214,20.293335,12.416586,932800
6/7/1990,AA,20.293335,20.293335,20.125126,20.173185,12.343063,1675500
6/8/1990,AA,20.173185,20.245275,19.99296,20.125126,12.313659,2471100
6/11/1990,AA,20.125126,20.173185,19.99296,20.173185,12.343063,975400
6/12/1990,AA,20.173185,20.425501,19.99296,20.197214,12.357769,1203100
6/13/1990,AA,20.197214,20.221245,19.968929,20.149155,12.328371,981000
6/14/1990,AA,20.125126,20.125126,19.87281,19.968929,12.218097,443400
6/15/1990,AA,19.92087,19.92087,19.668554,19.824751,12.129871,1888800
6/18/1990,AA,19.692585,19.692585,19.524376,19.572435,11.975499,698300
6/19/1990,AA,19.548405,19.548405,19.32012,19.524376,11.946084,973400
6/20/1990,AA,19.572435,19.87281,19.572435,19.824751,12.129871,1526300
6/21/1990,AA,19.824751,19.84878,19.572435,19.824751,12.129871,635200
6/22/1990,AA,19.824751,19.896839,19.368179,19.548405,11.960797,1745400
6/25/1990,AA,19.548405,19.572435,19.344151,19.368179,11.850515,895500
6/26/1990,AA,19.368179,19.572435,18.971685,19.091835,11.681435,1760400
6/27/1990,AA,19.091835,19.224001,18.67131,19.091835,11.681435,2932500
6/28/1990,AA,19.091835,19.32012,18.923626,19.067804,11.66674,1986700
6/29/1990,AA,19.067804,19.091835,19.043776,19.067804,11.66674,1005900
7/2/1990,AA,19.067804,19.27206,19.043776,19.224001,11.762301,910100
7/3/1990,AA,19.24803,19.368179,19.24803,19.368179,11.850515,1198100
7/5/1990,AA,19.368179,19.572435,19.24803,19.24803,11.777002,1335900
7/6/1990,AA,19.24803,19.968929,19.224001,19.92087,12.188687,1561200
7/9/1990,AA,19.92087,20.149155,19.896839,19.99296,12.232798,892500
7/10/1990,AA,19.99296,19.99296,19.692585,19.824751,12.129871,562900
7/11/1990,AA,19.896839,20.245275,19.896839,20.245275,12.387181,1197100
7/12/1990,AA,20.245275,20.725876,20.245275,20.47356,12.526852,2446500
7/13/1990,AA,20.47356,20.725876,20.44953,20.569679,12.585672,1453400
7/16/1990,AA,20.569679,21.12237,20.569679,20.773935,12.710644,1993700
7/17/1990,AA,20.749905,20.749905,20.149155,20.293335,12.416586,1549000
7/18/1990,AA,20.269304,20.269304,19.92087,20.197214,12.357769,933400
7/19/1990,AA,20.197214,20.293335,20.149155,20.269304,12.401879,941000
7/20/1990,AA,20.269304,20.497589,19.87281,19.87281,12.159286,867500
7/23/1990,AA,19.87281,19.99296,19.548405,19.824751,12.129871,1566600
7/24/1990,AA,19.84878,20.245275,19.84878,20.245275,12.387181,987000
7/25/1990,AA,20.293335,20.846025,20.293335,20.749905,12.695938,1942500
7/26/1990,AA,20.749905,21.07431,20.52162,20.725876,12.681241,1527700
7/27/1990,AA,20.725876,20.749905,20.221245,20.497589,12.541554,2115900
7/30/1990,AA,20.497589,20.846025,20.221245,20.846025,12.896493,998000
7/31/1990,AA,20.846025,21.07431,20.569679,20.821995,12.881621,1706800
8/1/1990,AA,20.797964,20.797964,20.269304,20.47356,12.666059,1146800
8/2/1990,AA,20.293335,20.293335,19.944901,20.173185,12.480229,910800
8/3/1990,AA,19.968929,19.968929,18.71937,19.620495,12.13831,2032400
8/6/1990,AA,19.019745,19.019745,18.623249,18.695339,11.565956,2269100
8/7/1990,AA,18.695339,19.224001,18.64728,18.923626,11.707184,1631900
8/8/1990,AA,18.923626,19.27206,18.923626,19.067804,11.796389,1203700
8/9/1990,AA,19.067804,19.32012,19.019745,19.27206,11.92275,604800
8/10/1990,AA,19.067804,19.067804,18.767429,18.971685,11.736919,1070900
8/13/1990,AA,18.971685,19.091835,18.743401,19.091835,11.811243,1226700
8/14/1990,AA,19.091835,19.39221,18.971685,19.296089,11.937612,1609600
8/15/1990,AA,19.296089,19.572435,19.224001,19.368179,11.982208,1040300
